,Event Flag,Event Time,Previous Event,Status,Tagname
1352,540,02/Feb/2022 00:10:00.000,,ABERTO,U16     .TURBINA VALVULA BORBOLETA 2
1353,541,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA UMCC/DISJ
1354,541,02/Feb/2022 00:10:00.000,,NAO,U17     .AGUA_PURA VALV AGUA BRUTA TOTALMENTE ABERTA
1355,541,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA TENSAO 460VCA
1356,541,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA LIMITORQUE
1357,541,02/Feb/2022 00:10:00.000,,NAO,U17     .AGUA_PURA VALV AGUA BRUTA EM POSICAO ANORMAL
1358,541,02/Feb/2022 00:10:00.000,,FECHAD,U17     .AGUA_PURA VALV AGUA BRUTA
1359,542,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA UMCC/DISJ
1360,542,02/Feb/2022 00:10:00.000,,NAO,U17     .AGUA_PURA VALV AGUA BRUTA TOTALMENTE ABERTA
1361,542,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA TENSAO 460VCA
1362,542,02/Feb/2022 00:10:00.000,,REARM,U17     .AGUA_PURA VALV AGUA BRUTA LIMITORQUE
1363,542,02/Feb/2022 00:10:00.000,,NAO,U17     .AGUA_PURA VALV AGUA BRUTA EM POSICAO ANORMAL
1364,542,02/Feb/2022 00:10:00.000,,FECHAD,U17     .AGUA_PURA VALV AGUA BRUTA
1365,543,02/Feb/2022 00:10:00.000,,ATUADO,U17     .AUX_UNIDADE DISJ 52-2 UMCC-17 DISP
1366,543,02/Feb/2022 00:10:00.000,,FECHAD,U17     .AUX_UNIDADE DISJ 52-2 UMCC-17
1367,544,02/Feb/2022 00:10:00.000,,ATUADO,U17     .AUX_UNIDADE DISJ 52-2 UMCC-17 DISP
1368,544,02/Feb/2022 00:10:00.000,,FECHAD,U17     .AUX_UNIDADE DISJ 52-2 UMCC-17
1369,545,02/Feb/2022 00:10:00.000,,NAO,U17     .EXCITACAO EXCITACAO CONECTADA
1370,546,02/Feb/2022 00:10:00.000,,SIM,U17     .EXCITACAO REG TENS AUTO/MAN POSICAO VAZIO
1371,547,02/Feb/2022 00:10:00.000,,SIM,U17     .EXCITACAO REG TENS AUTO/MAN POSICAO VAZIO
1372,548,02/Feb/2022 00:10:00.000,,DESLIG,U17     .EXCITACAO SISTEMA RESFRIAMENTO
1373,549,02/Feb/2022 00:10:00.000,,DESLIG,U17     .EXCITACAO SISTEMA RESFRIAMENTO
1374,550,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 2
1375,550,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 2 INFILTRACAO
1376,550,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 2 SOBRECORRENTE
1377,550,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 2 INFILTR TERMICO/SUBTENSAO
1378,551,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 2
1379,551,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 2 INFILTRACAO
1380,551,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 2 SOBRECORRENTE
1381,551,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 2 INFILTR TERMICO/SUBTENSAO
1382,552,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 3
1383,552,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 3 SOBRECORRENTE
1384,553,02/Feb/2022 00:10:00.000,,DESLIG,U17     .REG_VELOC BOMBA 3
1385,553,02/Feb/2022 00:10:00.000,,REARM,U17     .REG_VELOC BOMBA 3 SOBRECORRENTE
1386,554,02/Feb/2022 00:10:00.000,,SIM,U17     .REG_VELOC DISTRIBUIDOR FECHADO
1387,555,02/Feb/2022 00:10:00.000,,PARADA,U17     .REG_VELOC VALV SOLENOIDE BA POSICAO
1388,556,02/Feb/2022 00:10:00.000,,PARADA,U17     .REG_VELOC VALV SOLENOIDE BA POSICAO
1389,557,02/Feb/2022 00:10:00.000,,PARADA,U17     .REG_VELOC VALV SOLENOIDE BB POSICAO
1390,558,02/Feb/2022 00:10:00.000,,PARADA,U17     .REG_VELOC VALV SOLENOIDE BB POSICAO
1391,559,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR AUXILIARES PARADA DESCONECTADOS
1392,560,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR AUXILIARES PARADA DESCONECTADOS
1393,561,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR CARG/FREQ AJUSTE POSICAO VAZIO
1394,562,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR CARG/FREQ AJUSTE POSICAO VAZIO
1395,563,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARTIDA ACIONADO
1396,563,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARADA ACIONADO
1397,564,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARTIDA ACIONADO
1398,564,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARADA ACIONADO
1399,565,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARTIDA ACIONADO
1400,565,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARADA ACIONADO
1401,566,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARTIDA ACIONADO
1402,566,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN COMANDO DE PARADA ACIONADO
1403,567,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN PRONTA PARA OPERACAO
1404,567,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN PRONTA PARA SINCRONISMO
1405,568,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN PRONTA PARA OPERACAO
1406,568,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN PRONTA PARA SINCRONISMO
1407,569,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN TOTALMENTE PARADA
1408,570,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN TOTALMENTE PARADA
1409,571,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN TOTALMENTE PARADA
1410,572,02/Feb/2022 00:10:00.000,,SIM,U17     .SUPERV/CONTR UN TOTALMENTE PARADA
1411,573,02/Feb/2022 00:10:00.000,,ANOR,U17     .TU TROCADOR CALOR PRINC AGUA FLUXO
1412,574,02/Feb/2022 00:10:00.000,,ANOR,U17     .TU TROCADOR CALOR PRINC AGUA FLUXO
1413,575,02/Feb/2022 00:10:00.000,,SI,U9A     .AUX_UNIDAD INT 52-2 ABIERTO/EXTRA UMCC
1414,576,02/Feb/2022 00:10:00.000,,NO,U9A     .EXCITACION EXCITACION CONECTADA
1415,577,02/Feb/2022 00:10:00.000,,SI,U9A     .EXCITACION REG TENS AUTO/MAN POSICION VACIO
1416,578,02/Feb/2022 00:10:00.000,,NO,U9A     .REG_VELOC BOMBA 2 DEFECTO PA
1417,578,02/Feb/2022 00:10:00.000,,REARM,U9A     .REG_VELOC BOMBA 2 INFILTRACION RELE TERMICO
1418,578,02/Feb/2022 00:10:00.000,,REARM,U9A     .REG_VELOC BOMBA 2 SOBRECORRIENTE
1419,578,02/Feb/2022 00:10:00.000,,REARM,U9A     .REG_VELOC BOMBA 2 INFILTRACION CONTROL 120VCA
1420,578,02/Feb/2022 00:10:00.000,,DESCON,U9A     .REG_VELOC BOMBA 2
1421,578,02/Feb/2022 00:10:00.000,,MANUAL,U9A     .REG_VELOC BOMBA 2 INFILTRACION MODO OPERACION
1422,578,02/Feb/2022 00:10:00.000,,DESCON,U9A     .REG_VELOC BOMBA 2 INFILTRACION
1423,579,02/Feb/2022 00:10:00.000,,NO,U9A     .REG_VELOC BOMBA 3 DEFECTO PA
1424,579,02/Feb/2022 00:10:00.000,,REARM,U9A     .REG_VELOC BOMBA 3 SOBRECORRIENTE
1425,579,02/Feb/2022 00:10:00.000,,DESCON,U9A     .REG_VELOC BOMBA 3
1426,580,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC DISTRIBUIDOR CERRADO
1427,581,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC PRIN/RET AJUSTE CAR/FREC EN CERO
1428,582,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC TRABA HIDRAULICA DISTRIBUIDOR APLICADA
1429,583,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC UNIDAD IGUAL 0% VN
1430,584,02/Feb/2022 00:10:00.000,,NO,U9A     .REG_VELOC VALV SOLENOIDE BA PARTIDA
1431,584,02/Feb/2022 00:10:00.000,,NO,U9A     .REG_VELOC VALV SOLENOIDE BA PARADA
1432,584,02/Feb/2022 00:10:00.000,,FALLA,U9A     .REG_VELOC VALV SOLENOIDE BA/BB FUENTE 24VCC
1433,585,02/Feb/2022 00:10:00.000,,NO,U9A     .REG_VELOC VALV SOLENOIDE BB PARADA
1434,585,02/Feb/2022 00:10:00.000,,NAO,U9A     .REG_VELOC VALV SOLENOIDE BB PARTIDA
1435,586,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC VELOC UNIDAD MENOR/IGUAL 20% VN
1436,586,02/Feb/2022 00:10:00.000,,SI,U9A     .REG_VELOC VELOC UNIDAD MENOR/IGUAL 50% VN
1437,587,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR AUXILIARES PARADA DESCONECTADO
1438,588,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARTIDA ACCIONADO
1439,588,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARADA ACCIONADO
1440,589,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARTIDA ACCIONADO
1441,589,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARADA ACCIONADO
1442,590,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARTIDA ACCIONADO
1443,590,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN COMANDO DE PARADA ACCIONADO
1444,591,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN LISTO PARA OPERACION
1445,592,02/Feb/2022 00:10:00.000,,SI,U9A     .SUPERV/CONTR UN TOTALMENTE PARADA
1446,593,02/Feb/2022 00:10:00.000,,DESCON,U9A     .TU INTERCAMBIADORES PRINCIPALES
1447,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     GENERADOR FRECUENCIA        
1448,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     GERADOR FREQUENCIA          
1449,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     EXCITACION POTENCIOMETRO AUT
1450,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     EXCITACION POTENCIOMETRO MAN
1451,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     GENERADOR CORRIENTE         
1452,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     REG_VELOC AJUSTE DE CARGA/FR
1453,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     REG_VELOC DISTRIBUIDOR POSIC
1454,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U09     REG_VELOC VELOCIDAD DE LA UN
1455,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     EXCITACAO POTENCIOMETRO AUTO
1456,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     EXCITACAO POTENCIOMETRO MANU
1457,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     GERADOR CORRENTE            
1458,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     GERADOR TENSAO RDV          
1459,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     REG_VELOC DISTRIBUIDOR POSIC
1460,-1,02/Feb/2022 00:10:00.000,,,ANALOG PT.  U16     REG_VELOC VELOCIDADE DA UNID
